         476        1428
 (-1.627011839755591E-003,-2.026479522323178E-003)
 (1.01934557927730,8.603540882500679E-002)
 (-6.866649254156830E-003,-7.797220885670441E-003)
 (2.926956140187627E-003,3.222887685705631E-003)
 (1.03532844332654,0.117941139805955)
 (-1.795205686059110E-002,-2.269922882560341E-002)
 (-1.494715944940133E-003,-1.920725049324334E-003)
 (1.05835477176856,0.217379911775123)
 (6.832986393193787E-003,2.128902564337944E-002)
 (-3.040844379172089E-004,-8.677721502478253E-004)
 (1.04047550916669,0.131808116820334)
 (1.316045468178962E-002,1.786564597907122E-002)
 (1.219478879094939E-002,1.644295871448213E-002)
 (1.05300195582708,0.175571502607917)
 (4.243175608518035E-003,7.711487699808595E-003)
 (1.283704349651086E-002,2.288746353651581E-002)
 (1.03721347705093,0.122014668038759)
 (1.652017167144347E-002,2.133996032263230E-002)
 (7.382751609050088E-003,9.396795325475609E-003)
 (1.06115090417635,0.266198979964672)
 (8.977290196142231E-004,-1.247497890628285E-002)
 (8.375362253901580E-004,-1.172070237632677E-002)
 (1.06135024403653,0.281869861217545)
 (3.607422126456082E-003,-1.488498275357199E-002)
 (1.074949130086112E-003,-4.011018469948956E-003)
 (1.05580299620115,0.195154214754378)
 (-5.234636888079837E-003,-1.150264077814944E-002)
 (-8.976179615973971E-003,-1.986582883797743E-002)
 (1.05310864825246,0.181082109214727)
 (-9.936342820555237E-004,-1.851338859995611E-003)
 (-1.256920652866126E-002,-2.362184777588584E-002)
 (1.05946592572030,0.324814454713320)
 (-7.486402853279781E-003,9.367695237571921E-003)
 (-4.942272479883937E-003,6.361034206337312E-003)
 (1.05528551908722,0.363129970206725)
 (-4.582744236214562E-003,2.921397699169423E-003)
 (8.518489532821472E-003,-5.462607303428948E-003)
 (1.05813576367823,0.338430541428949)
 (-3.310560849466082E-003,3.199120971939450E-003)
 (-9.279159198041073E-003,9.307486390329682E-003)
 (1.05699688610064,0.345516812903651)
 (-6.536344453523381E-003,5.751432339671537E-003)
 (-7.683558063000722E-003,7.048645120410588E-003)
 (1.05933070709797,0.327322767824296)
 (8.753258651787737E-003,-1.021617970828431E-002)
 (2.854570598554583E-003,-3.320710108211875E-003)
 (1.05694512791356,0.348151286242065)
 (1.006709123750258E-002,-8.479620862936171E-003)
 (-2.659913355202461E-004,3.657082987699892E-004)
